relpath,split_dir,stem,parse_route,family,date,time
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306120649_jpg.rf.eed4600e1466830b7d85769e5b1a6368.jpg,train,IMG20240306120649,roboflow,ts_compact,20240306,120649
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306120710_01_jpg.rf.3efce977b2c4a5ce294115ce63ca41ef.jpg,train,IMG20240306120710_01,roboflow,ts_compact_sub,20240306,120710
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306120710_jpg.rf.7f6522ba3a3d71e0d1893ee00e7fe49f.jpg,train,IMG20240306120710,roboflow,ts_compact,20240306,120710
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306120717_jpg.rf.8792ec47b9aba633ee6133d91b3dc5ed.jpg,train,IMG20240306120717,roboflow,ts_compact,20240306,120717
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306120810_jpg.rf.ab9f7a4db9187e613d39f5f2e6cfffbb.jpg,train,IMG20240306120810,roboflow,ts_compact,20240306,120810
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306120817_jpg.rf.e4d521c8d0dd14f4ed727b74ccab054e.jpg,train,IMG20240306120817,roboflow,ts_compact,20240306,120817
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306120846_jpg.rf.07aba30d52e69bb0e63914f4df105828.jpg,train,IMG20240306120846,roboflow,ts_compact,20240306,120846
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306120929_jpg.rf.acdea000dbd2f2750cea1e562caf10ff.jpg,train,IMG20240306120929,roboflow,ts_compact,20240306,120929
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306120953_jpg.rf.3e77ec05fedbe47f3d45710d96e23e4c.jpg,train,IMG20240306120953,roboflow,ts_compact,20240306,120953
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306120959_jpg.rf.9e7443971b18b8f4558d703dc28863be.jpg,train,IMG20240306120959,roboflow,ts_compact,20240306,120959
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306121019_jpg.rf.40bae18f6a96f0ba4e804ae6ed43f047.jpg,train,IMG20240306121019,roboflow,ts_compact,20240306,121019
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143339_jpg.rf.93140853ee1d441c4b4ae349eb822a29.jpg,train,IMG20240306143339,roboflow,ts_compact,20240306,143339
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143343_jpg.rf.2b15e116b3620997e6b85c5221bfa147.jpg,train,IMG20240306143343,roboflow,ts_compact,20240306,143343
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143409_jpg.rf.1ae26b67596745062a5d0de834fd72e5.jpg,train,IMG20240306143409,roboflow,ts_compact,20240306,143409
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143413_jpg.rf.61d6c238560d3e2a54abdb0a7205391f.jpg,train,IMG20240306143413,roboflow,ts_compact,20240306,143413
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143454_jpg.rf.0c6eda3f7954385fc50d046edb81a87d.jpg,train,IMG20240306143454,roboflow,ts_compact,20240306,143454
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143458_jpg.rf.f2dbf51999269781b1646246e7dcca17.jpg,train,IMG20240306143458,roboflow,ts_compact,20240306,143458
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143505_jpg.rf.83e2e9d86f893ad018e256d3c1430834.jpg,train,IMG20240306143505,roboflow,ts_compact,20240306,143505
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143520_jpg.rf.cc98f41c000019aab0dc8ddde5ec16a6.jpg,train,IMG20240306143520,roboflow,ts_compact,20240306,143520
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143528_jpg.rf.bf3bb4be3d399f41f28f5a0c5d3ef5db.jpg,train,IMG20240306143528,roboflow,ts_compact,20240306,143528
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143544_jpg.rf.0a70472379f29dada4e438c23adb72d8.jpg,train,IMG20240306143544,roboflow,ts_compact,20240306,143544
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143547_jpg.rf.911e1be442f0776827e1dfb016c48b5c.jpg,train,IMG20240306143547,roboflow,ts_compact,20240306,143547
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143645_jpg.rf.53644c5f8699f25281d59001f897fdce.jpg,train,IMG20240306143645,roboflow,ts_compact,20240306,143645
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143651_jpg.rf.29a03bed99580c646ddf93c14e516d55.jpg,train,IMG20240306143651,roboflow,ts_compact,20240306,143651
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143703_jpg.rf.ca8b5a59cc17e493df392da5d6506a47.jpg,train,IMG20240306143703,roboflow,ts_compact,20240306,143703
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143705_jpg.rf.1a12f4cc2029bab6bc7d6141002e858c.jpg,train,IMG20240306143705,roboflow,ts_compact,20240306,143705
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143708_jpg.rf.030e68f1553d2c1ced83d966fb74a9c9.jpg,train,IMG20240306143708,roboflow,ts_compact,20240306,143708
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143732_jpg.rf.e30b58263e3bd9d3cb2bf24f7d0f62b7.jpg,train,IMG20240306143732,roboflow,ts_compact,20240306,143732
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143736_jpg.rf.3cca46cc9d3631c7caba2f93087990ac.jpg,train,IMG20240306143736,roboflow,ts_compact,20240306,143736
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143741_jpg.rf.292a70b9d2e84fd3c89b6f5bf42e1572.jpg,train,IMG20240306143741,roboflow,ts_compact,20240306,143741
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143745_jpg.rf.364099079ae948621c1eda2d1311f0f3.jpg,train,IMG20240306143745,roboflow,ts_compact,20240306,143745
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143800_jpg.rf.87d838ae354814001b82d503d58aecb9.jpg,train,IMG20240306143800,roboflow,ts_compact,20240306,143800
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143829_jpg.rf.764fa659821761c11edcfd004e76f979.jpg,train,IMG20240306143829,roboflow,ts_compact,20240306,143829
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143832_jpg.rf.5dfbfc9b520a2cc3f10c2dde97d1433b.jpg,train,IMG20240306143832,roboflow,ts_compact,20240306,143832
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143852_jpg.rf.3a88994c3b6848b66f81ef90f15da4b8.jpg,train,IMG20240306143852,roboflow,ts_compact,20240306,143852
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143938_jpg.rf.c24a25a2cd39627097cc15b66bceb141.jpg,train,IMG20240306143938,roboflow,ts_compact,20240306,143938
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143941_jpg.rf.fa58b28ca4b5922630160c5240c124bb.jpg,train,IMG20240306143941,roboflow,ts_compact,20240306,143941
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143943_jpg.rf.e09207e74f28d8c073bb0194fe41f5ca.jpg,train,IMG20240306143943,roboflow,ts_compact,20240306,143943
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306143952_jpg.rf.04f2559dd84fdb0c7b67211fbf3cc602.jpg,train,IMG20240306143952,roboflow,ts_compact,20240306,143952
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144012_jpg.rf.6008acb00086c6942fe49950f7813ec3.jpg,train,IMG20240306144012,roboflow,ts_compact,20240306,144012
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144030_jpg.rf.750f3efaa31a0e1a6d1dc5fabd76ae8e.jpg,train,IMG20240306144030,roboflow,ts_compact,20240306,144030
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144041_jpg.rf.16afef375613331cf154d6b24d1cd592.jpg,train,IMG20240306144041,roboflow,ts_compact,20240306,144041
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144056_jpg.rf.04e6574b40d56418aeac9161453bfa43.jpg,train,IMG20240306144056,roboflow,ts_compact,20240306,144056
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144233_jpg.rf.41e6d445228c804a5e7a434b48de2ed1.jpg,train,IMG20240306144233,roboflow,ts_compact,20240306,144233
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144236_jpg.rf.ef37fc9915512ef04a8f03f74a691142.jpg,train,IMG20240306144236,roboflow,ts_compact,20240306,144236
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144240_jpg.rf.756dda8bdb0c1fcd227f74ad2b5f8c2f.jpg,train,IMG20240306144240,roboflow,ts_compact,20240306,144240
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144246_jpg.rf.0e258edfd7c965f1d0b23aa8cf14e76d.jpg,train,IMG20240306144246,roboflow,ts_compact,20240306,144246
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144325_jpg.rf.98f0a9560ef763f01b4c1dae5b86636e.jpg,train,IMG20240306144325,roboflow,ts_compact,20240306,144325
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144328_jpg.rf.20a19fd97a2ff923d74a76a8e0df5fcd.jpg,train,IMG20240306144328,roboflow,ts_compact,20240306,144328
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144330_jpg.rf.7059d7ebf2b21df00d0beca6f5154bbb.jpg,train,IMG20240306144330,roboflow,ts_compact,20240306,144330
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144334_jpg.rf.2c1398c399ccce79a71157f87b934e8b.jpg,train,IMG20240306144334,roboflow,ts_compact,20240306,144334
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144337_jpg.rf.0372bd060df395455940a22cb4baa068.jpg,train,IMG20240306144337,roboflow,ts_compact,20240306,144337
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144339_jpg.rf.747f30df340e7ad8b92f5d58dc90b266.jpg,train,IMG20240306144339,roboflow,ts_compact,20240306,144339
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144350_jpg.rf.b70611495dd6d46238a424b6acfdcadf.jpg,train,IMG20240306144350,roboflow,ts_compact,20240306,144350
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144355_jpg.rf.c957dbc26132be21ff2d6416b44201a7.jpg,train,IMG20240306144355,roboflow,ts_compact,20240306,144355
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144358_jpg.rf.b1d25771c891d9c10bfccc12849c8772.jpg,train,IMG20240306144358,roboflow,ts_compact,20240306,144358
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144400_jpg.rf.1f4af88810702b84e0b5328de9a5713a.jpg,train,IMG20240306144400,roboflow,ts_compact,20240306,144400
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240306144402_jpg.rf.2ef1a44fd117d9bfc210dd8cb4f96f1c.jpg,train,IMG20240306144402,roboflow,ts_compact,20240306,144402
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309112450_jpg.rf.03550a0c406982ee73fe0e8d4851f746.jpg,train,IMG20240309112450,roboflow,ts_compact,20240309,112450
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309112554_jpg.rf.f21305bee10d8d5cdb785d4b1ba424c3.jpg,train,IMG20240309112554,roboflow,ts_compact,20240309,112554
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309112600_jpg.rf.6f52a7ffc206a8d8cc85a8fc41114754.jpg,train,IMG20240309112600,roboflow,ts_compact,20240309,112600
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309112608_jpg.rf.c07aa6a9e66a5e03b13a1aedf2f8cf9c.jpg,train,IMG20240309112608,roboflow,ts_compact,20240309,112608
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309112646_jpg.rf.0dd9c2e65ecfca9770f8cecab1d253e2.jpg,train,IMG20240309112646,roboflow,ts_compact,20240309,112646
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309112658_jpg.rf.42c5cada7e3e86726ff1b3e8e7924514.jpg,train,IMG20240309112658,roboflow,ts_compact,20240309,112658
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309112712_jpg.rf.eda507996343862fba2b9c00b822263b.jpg,train,IMG20240309112712,roboflow,ts_compact,20240309,112712
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309112733_jpg.rf.8096324c0341f55b153d15aa625dc056.jpg,train,IMG20240309112733,roboflow,ts_compact,20240309,112733
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309112739_jpg.rf.f71db00e912f65b5ced5267c399d5bd7.jpg,train,IMG20240309112739,roboflow,ts_compact,20240309,112739
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309112846_jpg.rf.a2e9c6f37847f1e0bef2f1f53a7e2896.jpg,train,IMG20240309112846,roboflow,ts_compact,20240309,112846
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309112926_jpg.rf.924aa18bcdc74e0836e949b6c5d9ba1c.jpg,train,IMG20240309112926,roboflow,ts_compact,20240309,112926
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309112930_jpg.rf.b9f68576c257eacfded9c4ab791b0fec.jpg,train,IMG20240309112930,roboflow,ts_compact,20240309,112930
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309112935_jpg.rf.27ea2bcc16e445cbb08508612027a3c0.jpg,train,IMG20240309112935,roboflow,ts_compact,20240309,112935
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309112942_jpg.rf.04d76d9f110efee2676239ff3ac6ff1b.jpg,train,IMG20240309112942,roboflow,ts_compact,20240309,112942
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309113201_jpg.rf.0b8c9492538bc637c56587a0323fb42d.jpg,train,IMG20240309113201,roboflow,ts_compact,20240309,113201
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309113209_jpg.rf.1f4ed878d5e02e6232bff74c712069ec.jpg,train,IMG20240309113209,roboflow,ts_compact,20240309,113209
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309113226_jpg.rf.9fb4650dececc320d5cf2d77b43a898b.jpg,train,IMG20240309113226,roboflow,ts_compact,20240309,113226
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309113351_jpg.rf.6c8c2c9aac6b60e8a67a2262b220d3bf.jpg,train,IMG20240309113351,roboflow,ts_compact,20240309,113351
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309113411_jpg.rf.5beb83fd14f0e265cdee289bf27c4aa4.jpg,train,IMG20240309113411,roboflow,ts_compact,20240309,113411
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309113436_jpg.rf.c8619ab40d09816a70b332a8e6d51088.jpg,train,IMG20240309113436,roboflow,ts_compact,20240309,113436
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309113441_jpg.rf.09c612245f592f9c70debde14244e5bf.jpg,train,IMG20240309113441,roboflow,ts_compact,20240309,113441
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309113452_jpg.rf.65726cfe0267244c95943b93ddbe107c.jpg,train,IMG20240309113452,roboflow,ts_compact,20240309,113452
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG20240309113505_jpg.rf.0d9bd12e787fb19f73857ee891245f65.jpg,train,IMG20240309113505,roboflow,ts_compact,20240309,113505
